,0
4106,361129.5543659
4107,361129.5543941
4108,361129.554423
4109,361129.5544518
4110,361129.5545259
4111,361129.5698783
4112,361129.5701633
4113,361129.570445
4114,361129.5853554
4115,361129.5854419
4116,361129.6017772
4117,361129.6020839
4118,361129.6022507
4119,361129.6022947
4120,361129.6023175
4121,361129.6172313
4122,361129.6173896
4123,361129.61776
4124,361129.6330597
4125,361129.6331388
4126,361129.6331997
4127,361129.6332337
4128,361129.6486303
4129,361129.6486584
4130,361129.6488468
4131,361129.6491893
4132,361129.6492385
4133,361129.6642945
4134,361129.6644507
4135,361129.6645193
4136,361129.6790795
4137,361129.6791603
4138,361129.6792283
4139,361129.6793476
4140,361129.6793804
4141,361129.6942255
4142,361129.6942715
4143,361129.6942827
4144,361129.6942927
4145,361129.7098136
4146,361129.7098472
4147,361129.7099056
4148,361129.725364
4149,361129.7254175
4150,361129.72557
4151,361129.7415874
4152,361129.7416922
4153,361129.7418989
4154,361129.7419733
4155,361129.7572295
4156,361129.7877532
4157,361129.7878882
4158,361129.7879485
4159,361129.7882069
4160,361129.7882512
4161,361129.7883042
4162,361129.7884389
4163,361129.7884737
4164,361129.8029461
4165,361129.8031161
4166,361129.8033664
4167,361129.8034876
4168,361129.803701
4169,361129.8037253
4170,361129.8178114
4171,361129.8178851
4172,361129.8179128
4173,361129.817932
4174,361129.8179634
4175,361129.8179923
4176,361129.8180176
4177,361129.8327811
4178,361129.8329378
4179,361129.8489623
4180,361129.8490667
4181,361129.8490963
4182,361129.8639348
4183,361129.8642315
4184,361129.8646573
4185,361129.8647219
4186,361129.8647593
4187,361129.8957407
4188,361129.8960275
4189,361129.8961547
4190,361129.9112418
4191,361129.9112941
4192,361129.9113048
4193,361129.9113324
4194,361129.9113528
4195,361129.9113628
4196,361129.9264587
4197,361129.9265507
4198,361129.9423532
4199,361129.9424081
4200,361129.9424825
4201,361129.9425118
4202,361129.9425274
4203,361129.9425561
4204,361129.9425809
4205,361129.9427448
4206,361129.9576967
4207,361129.9579049
4208,361129.9579736
4209,361129.9580123
4210,361129.9580237
4211,361129.9737841
4212,361129.9738293
4213,361129.9739662
4214,361129.9741086
4215,361129.9890247
4216,361129.989258
4217,361129.9894313
4218,361129.9895903
4219,361130.0043766
4220,361130.004424
4221,361130.0044423
4222,361130.0202373
4223,361130.0204857
4224,361130.0207815
4225,361130.0209554
4226,361130.0359645
4227,361130.0360817
4228,361130.0362299
4229,361130.0363671
4230,361130.0366408
4231,361130.0517143
4232,361130.0519906
4233,361130.0522194
4234,361130.0671708
4235,361130.0672844
4236,361130.0673108
4237,361130.0673231
4238,361130.0828287
4239,361130.0829359
4240,361130.083233
4241,361130.0833035
4242,361130.0980798
4243,361130.0982599
4244,361130.0983093
4245,361130.0984691
4246,361130.1297205
4247,361130.1607631
4248,361130.160915
4249,361130.1611272
4250,361130.161279
4251,361130.1613352
4252,361130.1613614
4253,361130.1763026
4254,361130.1763767
4255,361130.1765196
4256,361130.1766972
4257,361130.1767373
4258,361130.1767824
4259,361130.1920595
4260,361130.192173
4261,361130.1931039
4262,361130.1931392
4263,361130.1931622
4264,361130.1931802
4265,361130.1932058
4266,361130.1932271
4267,361130.2074909
4268,361130.2075352
4269,361130.2075463
4270,361130.2075697
4271,361130.2075825
4272,361130.2076213
4273,361130.2076475
4274,361130.2232952
4275,361130.2235608
4276,361130.2381163
4277,361130.238161
4278,361130.2382023
4279,361130.2383353
4280,361130.2543712
4281,361130.2545563
4282,361130.2545809
4283,361130.2546181
4284,361130.2546402
4285,361130.2699175
4286,361130.2708183
4287,361130.2710048
4288,361130.2854438
4289,361130.2855783
4290,361130.2856085
4291,361130.2856321
4292,361130.30152
4293,361130.3015733
4294,361130.3016237
4295,361130.3167138
4296,361130.3168246
4297,361130.3168654
4298,361130.3168911
4299,361130.3318068
4300,361130.3318525
4301,361130.3318637
4302,361130.3320445
4303,361130.3475046
4304,361130.3476473
4305,361130.3477808
4306,361130.3478184
4307,361130.3630705
4308,361130.3632444
4309,361130.3632716
4310,361130.3633684
4311,361130.379099
4312,361130.3792017
4313,361130.3792474
4314,361130.3792792
4315,361130.3946523
4316,361130.3947741
4317,361130.3949017
4318,361130.3949498
4319,361130.4103088
4320,361130.4414127
4321,361130.4414569
4322,361130.4414679
4323,361130.4416475
4324,361130.4420235
4325,361130.4421567
4326,361130.442288
4327,361130.4424186
4328,361130.4425488
4329,361130.4426792
4330,361130.442807
4331,361130.4432201
4332,361130.4722965
4333,361130.472392
4334,361130.4724312
4335,361130.4725747
4336,361130.4726077
4337,361130.5033769
4338,361130.5034579
4339,361130.5190672
4340,361130.55059
4341,361130.5508227
4342,361130.5669257
4343,361130.5669722
4344,361130.5669836
4345,361130.5669927
4346,361130.5670087
4347,361130.5670327
4348,361130.582742
4349,361130.5828083
4350,361130.5828204
4351,361130.5828308
4352,361130.5828397
4353,361130.5828511
4354,361130.5981264
4355,361130.5983706
4356,361130.5987857
4357,361130.5992241
4358,361130.5996811
4359,361130.599862
4360,361130.6000081
4361,361130.6136281
4362,361130.6137873
4363,361130.6138259
4364,361130.6138501
4365,361130.6138738
4366,361130.6138969
4367,361130.6139199
4368,361130.6139433
4369,361130.6139657
4370,361130.6297219
4371,361130.6298191
4372,361130.6298462
4373,361130.6298648
4374,361130.6298926
4375,361130.6299889
4376,361130.6300151
4377,361130.6300581
4378,361130.6453683
4379,361130.6454429
4380,361130.6456529
4381,361130.6606857
4382,361130.6608292
4383,361130.6608767
4384,361130.6611456
4385,361130.6611986
4386,361130.6765756
4387,361130.6766433
4388,361130.67674
4389,361130.6768131
4390,361130.6921667
4391,361130.6922344
4392,361130.6922972
4393,361130.6924615
4394,361130.7084941
4395,361130.7085451
4396,361130.7085986
4397,361130.7243952
4398,361130.7244316
4399,361130.7244465
4400,361130.7244782
4401,361130.7245032
4402,361130.7399304
4403,361130.7399849
4404,361130.7401056
4405,361130.7401265
4406,361130.7555646
4407,361130.7710976
4408,361130.7711741
4409,361130.771276
4410,361130.7713128
4411,361130.7713401
4412,361130.7713677
4413,361130.7862616
4414,361130.7863177
4415,361130.8017213
4416,361130.8019361
4417,361130.8019706
4418,361130.8020296
4419,361130.8021207
4420,361130.8022387
4421,361130.8173008
4422,361130.817353
4423,361130.8174794
4424,361130.8175094
4425,361130.8323844
4426,361130.8324561
4427,361130.8324745
4428,361130.863548
4429,361130.8635996
4430,361130.8636548
4431,361130.8945531
4432,361130.894667
4433,361130.89477
4434,361130.8949329
4435,361130.8950835
4436,361130.8952214
4437,361130.895371
4438,361130.910111
4439,361130.9101641
4440,361130.9101867
4441,361130.9102637
4442,361130.9103414
4443,361130.9103945
4444,361130.9104546
4445,361130.9253557
4446,361130.9254796
4447,361130.9255859
4448,361130.9257073
4449,361130.9258727
4450,361130.9260954
4451,361130.9263127
4452,361130.9407895
4453,361130.9408391
4454,361130.94085
4455,361130.9559384
4456,361130.9560279
4457,361130.9560544
4458,361130.9561142
4459,361130.9713898
4460,361130.9716139
4461,361130.9717636
4462,361130.9719069
4463,361130.9719537
4464,361130.9719779
4465,361130.9865715
4466,361131.0022295
4467,361131.0024185
4468,361131.0027095
4469,361131.0030192
4470,361131.0032533
4471,361131.0179184
4472,361131.0180295
4473,361131.0180561
4474,361131.0181348
4475,361131.0181458
4476,361131.0340393
4477,361131.0341507
4478,361131.0342106
4479,361131.0343125
4480,361131.049432
4481,361131.0495137
4482,361131.0495724
4483,361131.0650681
4484,361131.0651086
4485,361131.0653806
4486,361131.0800711
4487,361131.0801843
4488,361131.0802363
4489,361131.0802635
4490,361131.0958805
4491,361131.0960011
4492,361131.0960263
4493,361131.0960401
4494,361131.0960671
4495,361131.1120177
4496,361131.1121213
4497,361131.1121662
4498,361131.1122859
4499,361131.1123531
4500,361131.1280351
4501,361131.1281794
4502,361131.1437649
4503,361131.1438011
4504,361131.1438136
4505,361131.143831
4506,361131.1438402
4507,361131.1590618
4508,361131.1902351
4509,361131.1903056
4510,361131.1903415
4511,361131.1903679
4512,361131.1904017
4513,361131.1904364
4514,361131.1904689
4515,361131.1905066
4516,361131.2063267
4517,361131.2063746
4518,361131.2064352
4519,361131.2377477
4520,361131.2378743
4521,361131.2542902
4522,361131.2544161
4523,361131.254569
4524,361131.2698929
4525,361131.2700406
4526,361131.2700877
4527,361131.270115
4528,361131.2703048
4529,361131.2703538
4530,361131.2703859
4531,361131.2852267
4532,361131.2853535
4533,361131.2853896
4534,361131.2854148
4535,361131.2854387
4536,361131.2854625
4537,361131.285486
4538,361131.2855484
4539,361131.2856789
4540,361131.3004196
4541,361131.300553
4542,361131.3005785
4543,361131.3005932
4544,361131.3006275
4545,361131.3162725
4546,361131.3164491
4547,361131.3164748
4548,361131.3165107
4549,361131.3165318
4550,361131.3317885
4551,361131.3319092
4552,361131.3319357
4553,361131.3319808
4554,361131.3320692
4555,361131.3483394
4556,361131.3484527
4557,361131.3484845
4558,361131.3644472
4559,361131.3645853
4560,361131.3646118
4561,361131.3804509
4562,361131.3806453
4563,361131.3966102
4564,361131.3966531
4565,361131.3968435
4566,361131.397154
4567,361131.3971792
4568,361131.3971974
4569,361131.3973458
4570,361131.4120525
4571,361131.4121662
4572,361131.4121997
4573,361131.4122276
4574,361131.4279101
4575,361131.4279537
4576,361131.4280499
4577,361131.4444207
4578,361131.4444916
4579,361131.4445615
4580,361131.4447166
4581,361131.4448649
4582,361131.4449949
4583,361131.459966
4584,361131.4601001
4585,361131.4601594
4586,361131.4603691
4587,361131.4758209
4588,361131.4759322
4589,361131.4761569
4590,361131.4913457
4591,361131.491642
4592,361131.4919927
4593,361131.5072199
4594,361131.5073343
4595,361131.5073659
4596,361131.5078699
4597,361131.508026
4598,361131.5229754
4599,361131.5231149
4600,361131.5231481
4601,361131.523184
4602,361131.5376501
4603,361131.5378292
4604,361131.537866
4605,361131.55389
4606,361131.5539373
4607,361131.554356
4608,361131.5543877
4609,361131.5545438
4610,361131.56973
4611,361131.5699209
4612,361131.6007541
4613,361131.600863
4614,361131.6158482
4615,361131.6318404
4616,361131.6320395
4617,361131.6320919
4618,361131.6322344
4619,361131.6323784
4620,361131.6324517
4621,361131.6470901
4622,361131.6472606
4623,361131.6472868
4624,361131.6475091
4625,361131.6477857
4626,361131.6478978
4627,361131.6631136
4628,361131.6632532
4629,361131.6632858
4630,361131.663314
4631,361131.6633374
4632,361131.6633604
4633,361131.6633838
4634,361131.6793567
4635,361131.6794128
4636,361131.6794353
4637,361131.679448
4638,361131.679459
4639,361131.67947
4640,361131.6796152
4641,361131.6947132
4642,361131.6948087
4643,361131.6948549
4644,361131.6949137
4645,361131.7106183
4646,361131.7106634
4647,361131.7107091
4648,361131.7107638
4649,361131.7269114
4650,361131.7269407
4651,361131.7269681
4652,361131.7270781
4653,361131.7271847
4654,361131.7420446
4655,361131.757618
4656,361131.7578707
4657,361131.7580884
4658,361131.7585067
4659,361131.7587426
4660,361131.7736038
4661,361131.7736918
4662,361131.7737215
4663,361131.773762
4664,361131.7892815
4665,361131.7893379
4666,361131.78938
4667,361131.789436
4668,361131.789492
4669,361131.8203407
4670,361131.8361571
4671,361131.8362121
4672,361131.8362252
4673,361131.8362342
4674,361131.8362752
4675,361131.8364141
4676,361131.8367088
4677,361131.8368674
4678,361131.8371022
4679,361131.8372246
4680,361131.8373426
4681,361131.8519107
4682,361131.85205
4683,361131.8520814
4684,361131.8673055
4685,361131.867423
4686,361131.8828377
4687,361131.8828955
4688,361131.8829069
4689,361131.8830166
4690,361131.8832518
4691,361131.8832812
4692,361131.897811
4693,361131.8978633
4694,361131.8979062
4695,361131.9130042
4696,361131.9130553
4697,361131.9133612
4698,361131.9134124
4699,361131.9291546
4700,361131.9292842
4701,361131.9293192
4702,361131.9293794
4703,361131.9294368
4704,361131.9758177
4705,361131.9913324
4706,361131.9913784
4707,361131.9914051
4708,361131.9915599
4709,361131.991613
4710,361131.9917762
4711,361132.0068046
4712,361132.0069292
4713,361132.0070008
4714,361132.0070161
4715,361132.0070254
4716,361132.0222761
4717,361132.0224078
4718,361132.0224364
4719,361132.0225243
4720,361132.022562
4721,361132.0226847
4722,361132.0227298
4723,361132.0227743
4724,361132.0377721
4725,361132.0378166
4726,361132.0379611
4727,361132.0380205
4728,361132.0380479
4729,361132.0380886
4730,361132.0532581
4731,361132.0533898
4732,361132.0534217
4733,361132.0534477
4734,361132.0534715
4735,361132.0694836
4736,361132.0697516
4737,361132.0699088
4738,361132.069933
4739,361132.0854949
4740,361132.1008888
4741,361132.1010309
4742,361132.1010559
4743,361132.1010928
4744,361132.1011041
4745,361132.1165561
4746,361132.1166189
4747,361132.1167241
4748,361132.1167992
4749,361132.1168493
4750,361132.1168848
4751,361132.1319815
4752,361132.1324016
4753,361132.1327736
4754,361132.1330523
4755,361132.1477778
4756,361132.1479024
4757,361132.1479328
4758,361132.1479473
4759,361132.1637811
4760,361132.1797869
4761,361132.1799512
4762,361132.1799902
4763,361132.1800854
4764,361132.1801166
4765,361132.1954041
4766,361132.1954498
4767,361132.1954614
4768,361132.1955233
4769,361132.2109003
4770,361132.2110162
4771,361132.211105
4772,361132.2111324
4773,361132.2265955
4774,361132.2267149
4775,361132.2270342
4776,361132.2270594
4777,361132.2271072
4778,361132.2427155
4779,361132.2427914
4780,361132.2430586
4781,361132.2431494
4782,361132.2432139
4783,361132.2584204
4784,361132.2584997
4785,361132.2588317
4786,361132.2745703
4787,361132.2746668
4788,361132.2747626
4789,361132.2901731
4790,361132.2902166
4791,361132.2903025
4792,361132.3062493
4793,361132.3063248
4794,361132.3063494
4795,361132.3063776
4796,361132.3524672
4797,361132.3525139
4798,361132.3525589
4799,361132.3525753
4800,361132.369054
4801,361132.3691906
4802,361132.3693499
4803,361132.3695206
4804,361132.3695546
4805,361132.3695781
4806,361132.3845547
4807,361132.3846994
4808,361132.3850792
4809,361132.3851307
4810,361132.3852649
4811,361132.3853591
4812,361132.3854132
4813,361132.4000794
4814,361132.4001755
4815,361132.4002025
4816,361132.4002282
4817,361132.4002544
4818,361132.4157367
4819,361132.4157797
4820,361132.4158116
4821,361132.4158362
4822,361132.4158514
4823,361132.4158644
4824,361132.4311673
4825,361132.4313499
4826,361132.431488
4827,361132.4315199
4828,361132.4315569
4829,361132.4619951
4830,361132.4620584
4831,361132.4620866
4832,361132.4774363
4833,361132.4777842
4834,361132.4779472
4835,361132.4780347
4836,361132.4780837
4837,361132.4781212
4838,361132.4782833
4839,361132.478318
4840,361132.4931016
4841,361132.4931508
4842,361132.4932399
4843,361132.4933604
4844,361132.4934267
4845,361132.5090358
4846,361132.5091531
4847,361132.5091792
4848,361132.5245329
4849,361132.5246603
4850,361132.5246965
4851,361132.5247303
4852,361132.5402849
4853,361132.5403374
4854,361132.5403577
4855,361132.540367
4856,361132.5556452
4857,361132.555688
4858,361132.5557049
4859,361132.5557729
4860,361132.5559106
4861,361132.5710401
4862,361132.5711412
4863,361132.5712543
4864,361132.5865283
4865,361132.5867884
4866,361132.5869577
4867,361132.601596
4868,361132.601795
4869,361132.6018564
4870,361132.6018959
4871,361132.6175712
4872,361132.6177771
4873,361132.6179241
4874,361132.6180704
4875,361132.6181993
4876,361132.6333965
4877,361132.633487
4878,361132.6335606
4879,361132.6490597
4880,361132.6491185
4881,361132.6491349
4882,361132.6491712
4883,361132.6635981
4884,361132.6637343
4885,361132.663762
4886,361132.6796967
4887,361132.6797749
4888,361132.7105109
4889,361132.7260236
4890,361132.7262584
4891,361132.7264906
4892,361132.741269
4893,361132.7413293
4894,361132.7413442
4895,361132.7413578
4896,361132.7413714
4897,361132.7413854
4898,361132.7413978
4899,361132.7414122
4900,361132.7564829
4901,361132.7566288
4902,361132.7568057
4903,361132.7569223
4904,361132.7569451
4905,361132.7570341
4906,361132.7718307
4907,361132.7719397
4908,361132.7719777
4909,361132.7720022
4910,361132.7720247
4911,361132.7720462
4912,361132.7720675
4913,361132.772091
4914,361132.7874282
4915,361132.7875768
4916,361132.7876051
4917,361132.8025489
4918,361132.8027861
4919,361132.8028434
4920,361132.8029433
4921,361132.8176211
4922,361132.8176662
4923,361132.8176779
4924,361132.8332489
4925,361132.8333756
4926,361132.8334018
4927,361132.8334965
4928,361132.8336382
4929,361132.8336743
4930,361132.8492087
4931,361132.8492541
4932,361132.8496348
4933,361132.8498046
4934,361132.8647315
4935,361132.8648814
4936,361132.8649131
4937,361132.8649243
4938,361132.8805386
4939,361132.880599
4940,361132.8959557
4941,361132.8960487
4942,361132.8961746
4943,361132.8961972
4944,361132.8962205
4945,361132.8962991
4946,361132.9119951
4947,361132.91216
4948,361132.9125203
4949,361132.9281001
4950,361132.9281687
4951,361132.9281861
4952,361132.9282004
4953,361132.9440452
4954,361132.944271
